SEN,CMID,NAME,BASE,FLEET,SEAT,HIREDATE,RTRDATE
1702,3997,"ROSENBAUM, Arlo",BOS,320,FO,10/9/2011,12/6/2059
1703,3993,"KUNDE, Chaya",MCO,320,FO,10/10/2011,3/8/2042
1704,1360,"BLANDA, Zella",JFK,320,CA,10/13/2011,7/2/2037
1705,3721,"FRAMI, Antone",JFK,320,CA,10/20/2011,5/21/2051
1706,3242,"BARTOLETTI, Sonya",BOS,320,FO,10/20/2011,2/13/2059
1707,3843,"KOEPP, Drew",JFK,320,FO,10/21/2011,11/30/2038
1708,3098,"WALKER, Freda",JFK,320,CA,10/21/2011,8/23/2036
1709,2902,"FLATLEY, Vladimir",JFK,320,FO,10/22/2011,2/6/2054
1710,1870,"DUBUQUE, Lydia",JFK,320,CA,10/22/2011,6/11/2041
1711,1969,"DENESIK, Tyrell",BOS,320,FO,10/25/2011,9/9/2035
1712,3435,"PROHASKA, Eloisa",JFK,320,FO,10/29/2011,10/29/2030
1713,1967,"CRUICKSHANK, Jake",BOS,220,CA,10/30/2011,3/11/2039
1714,3963,"KOZEY, Beulah",BOS,320,FO,11/3/2011,12/16/2060
1715,1339,"DOYLE, Chad",JFK,220,CA,11/4/2011,5/21/2045
1716,2004,"STOLTENBERG, Marguerite",JFK,220,CA,11/6/2011,10/23/2062
1717,3608,"REYNOLDS, Cooper",JFK,320,CA,11/6/2011,4/25/2032
1718,1117,"STREICH, Edmund",JFK,320,FO,11/15/2011,10/10/2037
1719,1032,"MCKENZIE, Britney",JFK,320,CA,11/21/2011,8/7/2057
1720,3410,"STEUBER, Dean",JFK,220,CA,11/22/2011,8/18/2052
1721,2706,"PROSACCO, Rowan",JFK,220,FO,11/24/2011,8/10/2053
1722,3898,"GRIMES, Josefina",BOS,320,CA,11/29/2011,5/13/2042
1723,3617,"ADAMS, Rollin",JFK,320,FO,12/6/2011,8/8/2039
1724,2197,"JONES, Bernadette",BOS,320,CA,12/9/2011,6/9/2057
1725,1851,"O'CONNELL, Rasheed",JFK,320,FO,12/10/2011,9/9/2056
1726,2043,"LANG, Deron",JFK,320,FO,12/13/2011,1/29/2051
1727,3302,"O'REILLY, Ethel",JFK,220,CA,12/17/2011,2/9/2051
1728,3680,"KOVACEK, Wendy",BOS,220,FO,12/17/2011,3/2/2035
1729,1108,"TORP, Rollin",JFK,320,FO,12/17/2011,6/10/2060
1730,2925,"STARK-HILLS, Manuel",MCO,220,FO,12/18/2011,10/20/2043
1731,2894,"DARE, Kraig",BOS,320,FO,12/20/2011,8/27/2030
1732,1605,"ZIEMANN, Joyce",BOS,320,CA,12/20/2011,6/12/2027
1733,3537,"HERMAN, Cullen",JFK,320,CA,12/21/2011,5/30/2047
1734,3361,"HERMISTON, Angelo",JFK,320,FO,12/21/2011,11/24/2028
1735,2046,"GORCZANY, Keegan",BOS,320,FO,12/22/2011,11/27/2057
1736,3010,"HOWELL, Jennie",BOS,320,CA,12/24/2011,10/22/2062
1737,2299,"ABSHIRE, Lance",BOS,320,FO,12/26/2011,7/19/2029
1738,1475,"TREMBLAY, Delbert",BOS,320,CA,12/28/2011,10/23/2029
1739,1165,"LEHNER, Quinten",JFK,320,FO,1/4/2012,3/7/2037
1740,3291,"NITZSCHE, Nicholas",JFK,320,FO,1/4/2012,10/8/2046
1741,2905,"GRADY-HARBER, Cleora",JFK,320,FO,1/7/2012,1/8/2062
1742,2203,"YOST, Irvin",JFK,320,CA,1/24/2012,11/17/2036
1743,1680,"PARISIAN, Della",JFK,320,CA,1/24/2012,5/26/2028
1744,1431,"ARMSTRONG, Shelia",JFK,320,FO,1/31/2012,8/25/2048
1745,1998,"HERMAN, Jaquan",JFK,320,FO,2/2/2012,6/10/2057
1746,3561,"MOHR, Berneice",BOS,320,FO,2/2/2012,4/23/2047
1747,3639,"GRANT, Alicia",JFK,320,FO,2/5/2012,12/9/2041
1748,3861,"SCHAEFER, Santiago",JFK,320,CA,2/10/2012,12/12/2049
1749,1801,"MURPHY, Guadalupe",MCO,320,FO,2/17/2012,6/8/2055
1750,2666,"BERGE, Bernice",BOS,320,FO,2/20/2012,10/14/2054
1751,3690,"BOYER, Wilfrid",JFK,320,FO,2/21/2012,7/10/2040
1752,2262,"SCHAMBERGER, Elody",JFK,320,CA,2/23/2012,6/12/2038
1753,2310,"QUIGLEY, Mona",JFK,320,CA,3/1/2012,8/20/2056
1754,2664,"RENNER, Destini",MCO,320,FO,3/10/2012,4/27/2034
1755,2731,"DANIEL, Sabina",JFK,320,FO,3/14/2012,10/8/2052
1756,1430,"GORCZANY, Tony",MCO,220,CA,3/18/2012,1/13/2046
1757,1240,"KIEHN, Myah",JFK,320,FO,3/26/2012,9/23/2042
1758,3169,"SCHOEN, Marian",JFK,320,FO,4/12/2012,8/13/2045
1759,3119,"GLEICHNER, Jarvis",JFK,320,FO,4/13/2012,8/30/2031
1760,2835,"BROWN, Cristina",JFK,320,FO,5/13/2012,7/5/2031
1761,3248,"STREICH, Skyla",JFK,320,CA,6/20/2012,10/25/2032
1762,2793,"HOWE, Sherman",BOS,320,FO,6/25/2012,9/1/2033
1763,2583,"GOODWIN, Damon",JFK,320,FO,6/28/2012,10/28/2030
1764,2244,"DAVIS, Cale",MCO,320,FO,8/1/2012,8/23/2037
1765,2654,"RODRIGUEZ, Kayla",JFK,320,FO,8/3/2012,4/19/2054
1766,3804,"SCHNEIDER, Lavina",MCO,220,FO,8/8/2012,8/21/2048
1767,3602,"SIMONIS, Jennyfer",JFK,220,FO,8/12/2012,1/30/2035
1768,1909,"REINGER, Domenic",JFK,320,FO,8/14/2012,5/6/2057
1769,2767,"OSINSKI, Melany",BOS,320,CA,8/16/2012,7/12/2043
1770,3147,"CONN, Joann",JFK,320,FO,8/23/2012,10/29/2036
1771,3548,"BREKKE-WIEGAND, Tina",JFK,320,CA,9/3/2012,3/27/2050
1772,2932,"REICHEL, Suzanne",BOS,220,CA,9/19/2012,4/29/2027
1773,2680,"WILL, Jamir",JFK,320,FO,9/26/2012,6/17/2035
1774,3344,"BEAHAN, Amir",JFK,220,CA,9/27/2012,9/20/2046
1775,2007,"FERRY, Bennie",BOS,320,FO,10/5/2012,12/5/2044
1776,1706,"AUER, Elaine",JFK,320,CA,10/13/2012,12/29/2061
1777,2954,"KLING-HACKETT, Luke",MCO,220,CA,10/14/2012,6/19/2031
1778,2160,"NIKOLAUS, Rose",BOS,320,FO,10/17/2012,12/20/2042
1779,3622,"CRONIN, Geneva",BOS,220,FO,10/17/2012,4/22/2041
1780,3702,"VONRUEDEN, Paul",JFK,320,FO,10/19/2012,1/17/2043
1781,1058,"GOTTLIEB, Sherman",JFK,320,FO,10/22/2012,8/3/2029
1782,1250,"KESSLER, Aletha",JFK,320,CA,10/22/2012,2/3/2029
1783,2151,"GUSIKOWSKI, Todd",BOS,320,CA,10/29/2012,7/7/2051
1784,1965,"BAUCH, Arvel",BOS,320,CA,11/3/2012,3/11/2060
1785,2601,"WOLF, Pete",BOS,320,FO,11/5/2012,3/27/2034
1786,1164,"CONNELLY, Benton",JFK,320,FO,11/6/2012,3/5/2027
1787,1923,"BREITENBERG, Cynthia",JFK,320,CA,11/9/2012,10/5/2036
1788,2966,"ALTENWERTH, Fredrick",JFK,320,CA,11/10/2012,11/28/2026
1789,1349,"FAHEY, Freda",JFK,220,FO,11/11/2012,7/26/2032
1790,2569,"ANKUNDING, Woodrow",JFK,320,CA,11/11/2012,4/22/2041
1791,1755,"GLOVER, Ray",BOS,320,FO,11/12/2012,10/14/2064
1792,1844,"BASHIRIAN, Hailey",JFK,320,CA,11/21/2012,6/15/2051
1793,3016,"BASHIRIAN, Alicia",BOS,220,CA,11/23/2012,5/21/2034
1794,3815,"TREUTEL-HODKIEWICZ, Arnulfo",BOS,320,CA,11/23/2012,6/19/2035
1795,2003,"BOGAN, Nasir",BOS,220,FO,11/27/2012,9/3/2044
1796,2570,"THOMPSON, Vera",BOS,220,FO,11/27/2012,6/24/2039
1797,3284,"WALKER, Ronaldo",JFK,320,FO,11/27/2012,12/31/2030
1798,2450,"STRACKE, Carrie",BOS,320,FO,12/1/2012,10/21/2055
1799,3049,"MCDERMOTT, Shelly",BOS,320,FO,12/2/2012,7/9/2058
1800,2716,"KUB-HILLS, Rigoberto",JFK,320,FO,12/6/2012,9/12/2050
1801,1739,"LEBSACK, Erick",BOS,320,FO,12/6/2012,5/16/2034
1802,1179,"NOLAN, Bo",BOS,220,FO,12/10/2012,6/29/2045
1803,1328,"GRIMES, Ismael",JFK,320,FO,12/14/2012,4/18/2040
1804,3829,"MOEN, Alexandrea",JFK,220,FO,12/15/2012,12/11/2037
1805,1175,"REYNOLDS, Noah",JFK,320,FO,12/15/2012,6/25/2053
1806,1224,"BUCKRIDGE, Clark",BOS,320,FO,12/16/2012,9/5/2041
1807,1451,"O'CONNELL, Celestine",BOS,320,FO,12/17/2012,3/24/2049
1808,1259,"MCCULLOUGH, Alberta",BOS,320,FO,12/20/2012,4/18/2052
1809,1698,"ROMAGUERA, Adrienne",BOS,320,FO,12/21/2012,9/10/2050
1810,3868,"VANDERVORT, Amie",BOS,320,FO,12/23/2012,9/1/2038
1811,3656,"ZULAUF, Randal",JFK,320,FO,12/23/2012,3/26/2050
1812,3761,"WELCH, Cierra",BOS,320,FO,12/24/2012,11/9/2044
1813,1553,"AUER, Sage",JFK,320,FO,12/27/2012,11/5/2034
1814,1623,"SMITHAM, Belinda",BOS,220,FO,12/28/2012,11/28/2058
1815,2038,"ANDERSON, Columbus",BOS,320,FO,1/4/2013,10/28/2041
1816,1154,"LABADIE, Josiah",BOS,320,FO,1/5/2013,11/9/2036
1817,1116,"CRONA, Payton",BOS,320,FO,1/7/2013,6/28/2035
1818,3652,"GOTTLIEB, Stefan",BOS,320,FO,1/8/2013,11/22/2028
1819,3776,"FLATLEY, Kali",BOS,220,FO,1/9/2013,2/2/2039
1820,3858,"POWLOWSKI, Johann",JFK,220,FO,1/11/2013,10/19/2063
1821,1950,"CORWIN, Keith",BOS,320,FO,1/12/2013,2/11/2037
1822,1273,"OLSON, Delilah",JFK,220,FO,1/12/2013,1/1/2034
1823,2708,"MARVIN, Earnestine",JFK,320,FO,1/20/2013,9/22/2026
1824,1839,"EMARD, Elijah",JFK,320,FO,1/23/2013,8/5/2051
1825,3148,"SCHUPPE, Moshe",JFK,220,FO,1/26/2013,3/25/2029
1826,2212,"KOZEY, Lance",JFK,320,FO,1/28/2013,8/18/2040
1827,1013,"LESCH, Maria",JFK,220,FO,1/28/2013,6/26/2041
1828,2537,"KEMMER, Adan",JFK,220,FO,1/30/2013,8/2/2064
1829,1505,"HUEL, Beverly",JFK,220,FO,2/1/2013,9/5/2033
1830,1186,"KUNZE, Rhett",BOS,320,FO,2/2/2013,2/3/2043
1831,3440,"KUVALIS, Jarret",JFK,320,FO,2/7/2013,2/10/2044
1832,2486,"MCGLYNN, Enos",BOS,220,FO,2/7/2013,8/20/2035
1833,1007,"WILL, Tracey",JFK,320,FO,2/8/2013,7/22/2034
1834,3845,"JENKINS, Tonya",MCO,220,FO,2/9/2013,11/19/2041
1835,1157,"PARKER, Nettie",JFK,320,FO,2/9/2013,6/6/2027
1836,1800,"MEDHURST, Micheal",JFK,320,FO,2/12/2013,1/16/2037
1837,2766,"FRIESEN, Doug",BOS,320,FO,2/12/2013,8/10/2044
1838,1722,"DANIEL, Kent",MCO,320,FO,2/12/2013,2/28/2041
1839,2519,"DICKI, Kadin",JFK,320,FO,2/14/2013,1/18/2030
1840,2686,"CORWIN, Lynda",BOS,320,FO,2/17/2013,5/28/2028
1841,1895,"STIEDEMANN-LEGROS, Lavern",JFK,320,FO,2/19/2013,6/22/2035
1842,1424,"MCDERMOTT, Juliet",BOS,320,FO,2/21/2013,9/6/2044
1843,3616,"SCHIMMEL, Magdalen",BOS,320,FO,2/25/2013,2/10/2042
1844,2140,"SAUER, Morris",JFK,320,FO,2/25/2013,2/14/2035
1845,3211,"KRAJCIK, Sven",JFK,220,FO,2/26/2013,2/28/2052
1846,1809,"WALTER, Pamela",BOS,320,FO,3/1/2013,12/25/2032
1847,2649,"ONDRICKA, Elmore",BOS,320,CA,3/4/2013,7/6/2028
1848,3543,"KUNZE, Twila",JFK,320,FO,3/4/2013,6/13/2055
1849,2536,"WITTING, Shari",BOS,320,FO,3/6/2013,7/9/2045
1850,2781,"SCHUPPE, Sonya",BOS,320,FO,3/6/2013,4/24/2035
1851,1961,"DARE, Jefferey",JFK,220,FO,3/10/2013,9/15/2058
1852,3756,"NIKOLAUS, Raina",JFK,320,FO,3/13/2013,7/26/2040
1853,2030,"BRAUN, Ava",JFK,320,FO,3/13/2013,4/8/2061
1854,1991,"ZULAUF, Carla",JFK,320,FO,3/14/2013,4/5/2033
1855,3496,"SCHULTZ, Bonnie",MCO,320,FO,3/19/2013,5/29/2061
1856,3748,"MORAR, Monserrat",BOS,320,FO,3/20/2013,8/3/2041
1857,1340,"MCKENZIE, Aliyah",JFK,320,FO,3/23/2013,3/31/2048
1858,3857,"DONNELLY, Samantha",BOS,320,FO,3/30/2013,12/2/2031
1859,1962,"HESSEL, Arnulfo",JFK,320,FO,3/31/2013,6/10/2034
1860,3299,"FEIL, Lonnie",JFK,320,FO,4/6/2013,6/16/2050
1861,3191,"DOOLEY, Darion",BOS,220,FO,4/9/2013,5/8/2054
1862,3667,"LANG, Michelle",MCO,320,FO,4/10/2013,1/28/2046
1863,3788,"HUELS, Leticia",JFK,320,FO,4/15/2013,5/6/2045
1864,2915,"FAY, Caterina",JFK,220,FO,4/16/2013,5/2/2032
1865,1654,"CASPER, Owen",JFK,320,FO,4/16/2013,11/1/2047
1866,1089,"HAAG, Myles",BOS,320,FO,4/17/2013,4/3/2044
1867,3556,"HIRTHE, Deion",JFK,320,FO,4/18/2013,5/28/2033
1868,2165,"STEUBER-BATZ, Jade",BOS,320,FO,4/19/2013,12/2/2038
1869,2769,"ROLFSON, Andres",BOS,320,FO,4/20/2013,8/9/2047
1870,1595,"KASSULKE, Maverick",BOS,320,FO,4/20/2013,7/22/2042
1871,2849,"EMARD, Calvin",BOS,320,FO,4/21/2013,8/24/2045
1872,1740,"LESCH, Era",JFK,320,FO,4/21/2013,8/15/2038
1873,3880,"ANDERSON, Jody",JFK,320,FO,4/22/2013,12/6/2063
1874,1589,"RAU-MANN, Zelda",JFK,320,FO,4/24/2013,1/7/2056
1875,1662,"KAUTZER, Adaline",JFK,320,FO,4/26/2013,4/1/2047
1876,2840,"O'KON, Elena",JFK,320,FO,4/26/2013,6/24/2027
1877,3961,"BATZ, Kristie",BOS,320,FO,4/27/2013,2/11/2032
1878,3316,"DONNELLY, Elisabeth",JFK,320,FO,4/29/2013,1/11/2038
1879,2211,"HODKIEWICZ, Max",JFK,320,FO,4/29/2013,6/2/2045
1880,1068,"KRAJCIK, Allison",JFK,320,FO,4/29/2013,11/15/2033
1881,1036,"HERMISTON, Alexzander",JFK,220,FO,5/1/2013,6/1/2052
1882,3092,"LEUSCHKE, Jason",MCO,320,FO,5/3/2013,1/25/2040
1883,1775,"PREDOVIC, Jaquan",BOS,320,CA,5/3/2013,10/25/2032
1884,2832,"GUSIKOWSKI, Allen",JFK,220,FO,5/4/2013,10/20/2060
1885,3260,"FISHER, Margret",JFK,220,FO,5/5/2013,5/30/2045
1886,1118,"O'CONNER, Hugh",JFK,320,FO,5/5/2013,2/4/2056
1887,1057,"CHRISTIANSEN, Foster",BOS,320,FO,5/7/2013,1/16/2034
1888,3912,"STANTON, Winston",JFK,320,FO,5/11/2013,3/2/2034
1889,3808,"NIENOW, Tammy",BOS,320,FO,5/12/2013,5/27/2063
1890,2241,"RUECKER, Clemmie",JFK,320,FO,5/15/2013,2/16/2035
1891,1126,"HILLS, Keegan",JFK,320,FO,5/16/2013,2/11/2047
1892,2594,"CASSIN, Roslyn",JFK,220,FO,5/17/2013,7/29/2035
1893,3624,"KASSULKE, Devon",JFK,320,FO,5/19/2013,5/7/2032
1894,1130,"TURCOTTE, Aniya",JFK,320,CA,5/19/2013,5/28/2034
1895,3563,"LAKIN, Amos",JFK,320,FO,5/21/2013,5/23/2052
1896,1426,"CUMMERATA, Debbie",JFK,320,FO,5/23/2013,4/11/2047
1897,1874,"MURAZIK, Mariela",JFK,220,FO,5/26/2013,11/15/2060
1898,2394,"STEUBER, Bruce",BOS,320,FO,5/27/2013,1/4/2036
1899,2955,"OBERBRUNNER, Shari",JFK,320,FO,6/2/2013,3/2/2038
1900,3612,"CRUICKSHANK, Winston",JFK,220,FO,6/2/2013,11/10/2039
1901,2614,"HOWE, Pauline",JFK,320,FO,6/3/2013,11/13/2061
1902,2910,"HANSEN, Joshua",BOS,320,FO,6/7/2013,12/4/2029
1903,1260,"VON, Hilda",MCO,320,FO,6/9/2013,5/14/2037
1904,2881,"PAUCEK, Jewel",JFK,320,FO,6/11/2013,7/29/2036
1905,2809,"SCHOWALTER, Serena",BOS,220,FO,6/12/2013,10/8/2057
1906,3609,"DENESIK, Amalia",JFK,320,FO,6/12/2013,10/9/2042
1907,3682,"WOLFF, Destiney",JFK,320,FO,6/17/2013,8/4/2053
1908,2891,"KERTZMANN, Madisen",JFK,220,FO,6/17/2013,11/22/2028
1909,3695,"TREMBLAY, Janie",JFK,220,FO,6/19/2013,1/3/2032
1910,1016,"HINTZ, Cecile",JFK,320,FO,6/26/2013,12/13/2058
1911,1136,"CRUICKSHANK, Renee",JFK,320,FO,6/27/2013,11/11/2037
1912,1244,"BROWN, Shakira",BOS,220,FO,6/29/2013,12/6/2056
1913,3747,"FERRY, Gretchen",JFK,320,FO,6/30/2013,6/3/2040
1914,1060,"SCHMIDT, Doris",JFK,320,FO,6/30/2013,8/28/2056
1915,1861,"ORN, Doyle",BOS,320,FO,7/4/2013,1/11/2057
1916,1535,"WOLF, Luther",JFK,320,FO,7/7/2013,11/30/2047
1917,2243,"PAUCEK, Birdie",JFK,220,FO,7/7/2013,8/21/2044
1918,1796,"MORAR, Laurine",JFK,320,FO,7/16/2013,7/16/2044
1919,2969,"KUHLMAN, Brendan",JFK,320,FO,7/16/2013,2/11/2028
1920,1173,"GREENHOLT, Hank",MCO,220,FO,7/18/2013,11/26/2045
1921,1970,"SCHILLER, Nigel",JFK,320,FO,7/20/2013,11/29/2030
1922,1023,"DAVIS, Vera",BOS,320,FO,7/21/2013,8/16/2027
1923,1794,"BREITENBERG, General",JFK,320,FO,7/25/2013,10/8/2042
1924,3109,"KUPHAL, Gary",JFK,320,FO,7/27/2013,4/12/2052
1925,1860,"BERGSTROM, Aditya",JFK,320,FO,7/28/2013,2/2/2043
1926,1855,"LITTEL, Randolph",JFK,320,FO,7/31/2013,2/28/2043
1927,1132,"KULAS, Diane",JFK,320,FO,8/4/2013,7/7/2037
1928,2027,"KUHLMAN, Bertha",JFK,220,FO,8/10/2013,7/10/2047
1929,2049,"KOELPIN-STOKES, Devan",JFK,320,FO,8/10/2013,11/15/2043
1930,2103,"FARRELL, Zita",JFK,320,FO,8/11/2013,5/26/2053
1931,3473,"TERRY, Eugene",BOS,320,FO,8/14/2013,1/23/2041
1932,3688,"THIEL, Edmond",JFK,320,FO,8/16/2013,9/3/2034
1933,1303,"NADER, Verner",BOS,320,FO,8/20/2013,3/29/2048
1934,2485,"YUNDT, Jasen",JFK,320,FO,8/20/2013,8/19/2039
1935,1246,"JERDE, Kiera",JFK,320,FO,8/24/2013,9/5/2049
1936,3737,"WEISSNAT, Leonard",JFK,320,FO,8/25/2013,6/23/2033
1937,2512,"SHIELDS, Marianne",JFK,320,FO,8/26/2013,1/6/2060
1938,1537,"WEISSNAT, Armando",BOS,220,FO,8/27/2013,1/6/2043
1939,3725,"FRANECKI-ROBERTS, Timmy",JFK,320,FO,8/29/2013,2/8/2035
1940,3946,"FRITSCH, Paula",JFK,320,FO,8/30/2013,11/25/2030
1941,2514,"LANGWORTH, Patsy",BOS,320,FO,9/1/2013,3/23/2067
1942,1994,"COLLINS, Faustino",MCO,320,CA,9/2/2013,8/23/2040
1943,2822,"KIEHN, Hillard",BOS,320,FO,9/3/2013,9/22/2040
1944,1695,"LEHNER-OKUNEVA, Pink",JFK,220,FO,9/4/2013,7/1/2031
1945,3439,"BREKKE, Bob",JFK,320,FO,9/5/2013,7/8/2029
1946,1249,"SMITHAM, Aurelio",JFK,220,FO,9/5/2013,6/30/2043
1947,2037,"BREITENBERG, Gloria",BOS,320,CA,9/6/2013,10/9/2046
1948,3043,"CARTWRIGHT, Bonnie",JFK,320,FO,9/8/2013,2/9/2048
1949,3351,"ADAMS, Bradford",BOS,320,FO,9/11/2013,2/22/2051
1950,1205,"TOY, Berniece",JFK,320,FO,9/11/2013,10/8/2028
1951,1788,"KUTCH, Cecelia",JFK,320,FO,9/12/2013,9/24/2050
1952,3370,"RUECKER, Deborah",JFK,220,FO,9/13/2013,3/13/2051
1953,3760,"JASKOLSKI, Valentina",BOS,320,FO,9/14/2013,1/30/2043
1954,2992,"SAWAYN, Laney",JFK,320,FO,9/18/2013,10/1/2038
1955,1304,"RATH, Raul",JFK,320,FO,9/18/2013,6/11/2061
1956,2453,"PARISIAN, Albert",JFK,320,FO,9/24/2013,5/21/2034
1957,1054,"GRIMES, Saul",JFK,320,FO,9/25/2013,6/24/2039
1958,1712,"MAYERT, Clay",JFK,220,FO,9/25/2013,6/8/2037
1959,3042,"PROSACCO, Frances",BOS,220,FO,9/30/2013,8/25/2036
1960,2054,"KOHLER, Bria",BOS,320,FO,10/2/2013,2/10/2046
1961,3988,"HAND, Doyle",BOS,320,FO,10/2/2013,11/24/2036
1962,3445,"TRANTOW, Aditya",BOS,220,FO,10/3/2013,11/15/2060
1963,3305,"FAHEY, Davion",JFK,320,FO,10/4/2013,6/21/2033
1964,3279,"KLOCKO, Darien",JFK,220,FO,10/5/2013,5/1/2054
1965,2120,"CONNELLY, Kevin",BOS,320,FO,10/5/2013,12/13/2063
1966,2912,"GREENHOLT, Alan",JFK,320,FO,10/7/2013,12/28/2030
1967,1548,"MONAHAN, Yadira",JFK,320,FO,10/11/2013,8/6/2047
1968,2732,"ORN, Michael",BOS,320,FO,10/12/2013,12/20/2035
1969,1140,"CONN, Dean",JFK,320,FO,10/13/2013,11/6/2052
1970,2062,"DOYLE, Evelyn",BOS,320,FO,10/14/2013,5/23/2053
1971,3123,"RUNOLFSDOTTIR, Sofia",BOS,320,FO,10/16/2013,5/5/2031
1972,2887,"PAUCEK, Katharina",BOS,320,FO,10/16/2013,12/14/2036
1973,2845,"HOEGER, Bryant",BOS,220,FO,10/18/2013,10/15/2030
1974,1319,"STIEDEMANN, Ambrose",JFK,320,FO,10/19/2013,6/2/2036
1975,1203,"STARK, Kirstin",BOS,320,CA,10/19/2013,10/10/2032
1976,1042,"AUER, Simone",BOS,320,FO,10/22/2013,7/8/2028
1977,2366,"QUITZON, Johnny",BOS,320,CA,10/25/2013,7/18/2030
1978,1453,"STRACKE, Oma",JFK,320,FO,10/26/2013,3/19/2059
1979,3661,"WINDLER, Kara",JFK,220,FO,10/26/2013,3/21/2041
1980,1332,"REYNOLDS, Lois",BOS,320,FO,10/30/2013,1/11/2056
1981,1385,"MCCLURE, Joy",BOS,320,FO,10/31/2013,9/10/2028
1982,2563,"KIRLIN, Grace",JFK,220,FO,11/1/2013,9/22/2035
1983,2249,"KUHIC, Cecile",JFK,220,FO,11/5/2013,1/14/2044
1984,3183,"SENGER, Willie",JFK,320,FO,11/7/2013,5/29/2031
1985,3684,"WYMAN, Josephine",JFK,220,FO,11/9/2013,9/16/2048
1986,3341,"HERZOG, Lana",BOS,220,FO,11/10/2013,5/2/2044
1987,3742,"LOWE, Eddie",JFK,320,FO,11/13/2013,5/5/2052
1988,1439,"ZULAUF, Treva",JFK,320,FO,11/15/2013,8/26/2037
1989,2670,"PRICE, Rudy",JFK,220,FO,11/16/2013,8/17/2053
1990,3696,"FRIESEN, Felicia",JFK,320,FO,11/16/2013,11/12/2045
1991,2831,"ADAMS, Silvia",JFK,320,FO,11/19/2013,3/28/2031
1992,1640,"GLOVER, Fernando",BOS,320,FO,11/20/2013,7/19/2043
1993,1883,"ROLFSON, Ova",BOS,320,FO,11/21/2013,3/30/2036
1994,3335,"WISOZK, Magnus",BOS,320,FO,11/21/2013,3/28/2040
1995,3261,"MAYER, Antwan",BOS,320,FO,11/22/2013,5/25/2047
1996,1371,"FEENEY, Belinda",JFK,320,FO,11/22/2013,7/21/2039
1997,3945,"KEEBLER, Iris",JFK,220,FO,11/22/2013,7/4/2046
1998,3732,"JERDE, Hermina",BOS,220,FO,11/23/2013,9/11/2045
1999,1314,"CONN, Oswaldo",BOS,220,FO,11/23/2013,6/13/2046
2000,3959,"GLOVER, Arlene",JFK,320,FO,11/23/2013,1/15/2032
2001,3560,"JACOBSON, Izaiah",BOS,320,FO,11/24/2013,4/9/2050
2002,1405,"FAHEY, Edgar",JFK,320,FO,11/24/2013,10/20/2037
2003,2470,"BAHRINGER, Sebastian",JFK,320,FO,11/25/2013,7/15/2038
2004,3971,"MCGLYNN, Dayne",JFK,320,FO,11/26/2013,4/18/2058
2005,2158,"LITTLE, Maeve",JFK,320,FO,11/27/2013,2/25/2061
2006,1331,"VANDERVORT, Randal",JFK,320,FO,11/29/2013,8/13/2054
2007,3153,"MCKENZIE, King",JFK,320,FO,12/1/2013,7/16/2049
2008,3276,"GISLASON, Jordan",JFK,320,FO,12/1/2013,4/18/2048
2009,2478,"WILDERMAN, Floyd",JFK,220,FO,12/1/2013,4/15/2047
2010,1711,"TREMBLAY, Jacquelyn",BOS,320,FO,12/4/2013,4/8/2028
2011,1097,"NIKOLAUS, Ashleigh",BOS,320,FO,12/7/2013,1/31/2034
2012,3818,"RENNER, Donald",BOS,320,FO,12/7/2013,7/12/2065
2013,3407,"MARQUARDT, Demarco",JFK,320,FO,12/8/2013,1/17/2040
2014,2285,"ULLRICH, Daisy",MCO,320,FO,12/8/2013,8/18/2040
2015,3958,"WALKER, Fredrick",JFK,320,CA,12/11/2013,6/12/2050
2016,1373,"SAWAYN, Trevion",BOS,320,FO,12/11/2013,2/4/2050
2017,2266,"JACOBSON, Nathaniel",MCO,320,FO,12/11/2013,12/2/2030
2018,2204,"JOHNS, Kariane",JFK,320,FO,12/12/2013,8/31/2059
2019,2441,"VONRUEDEN, Sonny",JFK,320,FO,12/13/2013,4/2/2027
2020,3923,"RATH, Danny",JFK,320,FO,12/13/2013,3/4/2053
2021,3854,"THIEL, Pam",BOS,320,FO,12/14/2013,5/5/2043
2022,2411,"JACOBS-SATTERFIELD, William",BOS,220,FO,12/15/2013,5/8/2063
2023,3781,"FRIESEN, Isom",JFK,220,FO,12/15/2013,1/21/2047
2024,3576,"NITZSCHE, Elissa",BOS,320,FO,12/16/2013,2/8/2040
2025,1925,"RAYNOR, Bridgette",JFK,320,FO,12/17/2013,1/25/2036
2026,2159,"CARTWRIGHT-CONNELLY, Tricia",JFK,320,FO,12/19/2013,3/10/2039
2027,2979,"ZBONCAK, Abdiel",BOS,320,FO,12/20/2013,3/16/2027
2028,1824,"CREMIN, Sylvester",JFK,220,CA,12/20/2013,6/22/2063
2029,3799,"WISOZK, Genoveva",JFK,220,FO,12/20/2013,5/11/2063
2030,3895,"WILL, Eveline",JFK,320,FO,12/21/2013,1/3/2034
2031,3792,"BROWN, Calvin",BOS,320,FO,12/22/2013,7/13/2063
2032,2225,"GISLASON, Arthur",JFK,320,FO,12/23/2013,6/10/2048
2033,3051,"GISLASON, Flavio",JFK,320,CA,12/24/2013,8/17/2035
2034,3916,"GRAHAM, Mckenna",BOS,320,FO,12/24/2013,3/6/2038
2035,2230,"WEHNER, Stephen",JFK,320,FO,12/24/2013,5/3/2032
2036,1619,"RUTHERFORD, Jesus",JFK,320,FO,12/26/2013,11/27/2031
