SEN,CMID,NAME,BASE,FLEET,SEAT,HIREDATE,RTRDATE
1698,1476,"KUTCH, Jordon",JFK,320,CA,9/29/2011,7/22/2035
1699,2206,"LINDGREN, Solon",JFK,320,FO,10/9/2011,11/19/2029
1700,3765,"SCHROEDER, Hugo",MCO,320,FO,10/15/2011,7/7/2030
1701,3385,"GREEN, Michael",BOS,320,CA,10/16/2011,11/1/2051
1702,2895,"HARTMANN, Cara",MCO,320,CA,10/17/2011,2/3/2059
1703,1644,"EMMERICH, Mitchel",JFK,320,FO,10/17/2011,12/5/2052
1704,1953,"SKILES, Llewellyn",JFK,220,FO,10/17/2011,12/22/2052
1705,1977,"CONN, Howard",JFK,320,CA,10/19/2011,1/23/2041
1706,2005,"MURAZIK, Kenny",JFK,320,FO,10/20/2011,10/28/2053
1707,1108,"CUMMERATA-DICKINSON, Eunice",BOS,320,FO,10/23/2011,8/17/2041
1708,2359,"STAMM, Misty",JFK,320,FO,10/27/2011,5/11/2029
1709,3123,"BORER, Bradley",BOS,320,FO,11/2/2011,8/31/2050
1710,2170,"ANDERSON, Barry",JFK,320,FO,11/2/2011,5/22/2046
1711,1434,"SAUER, Zaria",BOS,320,CA,11/2/2011,9/26/2035
1712,1002,"LEGROS, Estella",JFK,320,FO,11/2/2011,5/24/2035
1713,3751,"DAVIS, Dusty",BOS,320,CA,11/4/2011,1/15/2038
1714,3108,"PARISIAN, Theresia",BOS,320,CA,11/5/2011,8/13/2036
1715,2979,"WEBER, Elinor",JFK,320,CA,11/6/2011,1/18/2042
1716,1524,"SHIELDS, Ginger",JFK,320,CA,11/8/2011,11/23/2040
1717,3148,"SIMONIS, Lessie",BOS,220,CA,11/15/2011,10/25/2042
1718,2364,"BROWN, Angel",BOS,220,CA,11/18/2011,4/17/2049
1719,3410,"UPTON, Mark",JFK,320,FO,11/19/2011,12/29/2033
1720,2346,"MERTZ, Elbert",MCO,320,CA,11/20/2011,10/3/2035
1721,3590,"GRIMES, Anika",BOS,320,FO,11/21/2011,5/28/2033
1722,2492,"SCHIMMEL, Charlotte",JFK,320,FO,11/23/2011,10/16/2041
1723,3217,"TREMBLAY, Gary",BOS,320,CA,11/24/2011,6/15/2033
1724,3747,"WALKER, Sammy",BOS,320,CA,11/28/2011,12/13/2031
1725,2229,"DURGAN, Gordon",BOS,320,CA,12/1/2011,6/4/2045
1726,2728,"CONNELLY, Santino",BOS,320,FO,12/1/2011,4/6/2042
1727,1049,"HILLS, Ursula",BOS,320,FO,12/3/2011,10/29/2037
1728,1424,"AUER, Gerda",JFK,320,CA,12/4/2011,3/22/2041
1729,1544,"SCHIMMEL, Katelyn",MCO,320,FO,12/7/2011,7/24/2029
1730,1668,"GLEICHNER, Lucy",BOS,220,CA,12/12/2011,9/12/2052
1731,3529,"SCHIMMEL, Jimmie",JFK,320,FO,12/16/2011,12/2/2043
1732,1772,"BECKER, Mae",BOS,320,FO,12/17/2011,6/17/2058
1733,2640,"REICHEL, Duane",JFK,320,FO,12/18/2011,5/27/2054
1734,2107,"BREKKE, Sherman",JFK,220,FO,12/19/2011,4/21/2064
1735,2625,"DAVIS, Ressie",JFK,320,FO,12/25/2011,1/27/2056
1736,3260,"LEBSACK, Carmen",JFK,320,CA,12/26/2011,12/15/2043
1737,1917,"REINGER, Sanford",BOS,220,FO,12/28/2011,4/2/2048
1738,1897,"DENESIK, Diane",JFK,320,FO,12/28/2011,1/27/2055
1739,2943,"RAU, Dayne",BOS,320,CA,1/1/2012,1/3/2064
1740,1645,"SAWAYN, Karelle",JFK,320,CA,1/2/2012,12/5/2033
1741,1721,"GLOVER, Bernard",JFK,320,FO,1/6/2012,9/25/2031
1742,1511,"BECKER, Lynne",JFK,320,CA,1/12/2012,5/22/2056
1743,1034,"LEUSCHKE, Vicky",JFK,220,CA,1/13/2012,2/23/2064
1744,2974,"KUB, Sam",BOS,320,FO,1/14/2012,8/3/2027
1745,1295,"LUEILWITZ, Jared",JFK,320,FO,1/15/2012,6/16/2030
1746,1933,"SCHADEN, Chasity",JFK,320,FO,1/21/2012,3/26/2058
1747,2812,"CARROLL, Kelley",JFK,320,CA,2/2/2012,5/13/2035
1748,3303,"HARVEY, Kaylie",JFK,320,FO,2/3/2012,11/7/2045
1749,3085,"HEIDENREICH, Uriel",JFK,320,FO,2/6/2012,8/28/2034
1750,2116,"SCHMITT, Mac",JFK,220,FO,2/9/2012,4/1/2053
1751,1401,"TERRY, Mekhi",JFK,320,CA,2/15/2012,2/16/2045
1752,2614,"HACKETT-O'CONNER, Fredrick",JFK,320,CA,2/18/2012,10/2/2031
1753,1300,"NITZSCHE, Lexie",BOS,320,FO,2/28/2012,12/9/2045
1754,2815,"BARROWS, Homer",JFK,320,FO,2/28/2012,5/28/2054
1755,1600,"KESSLER, Aaliyah",JFK,320,FO,3/15/2012,6/6/2056
1756,2891,"WILLMS, David",BOS,320,CA,3/19/2012,9/6/2055
1757,1666,"PAGAC, Lucas",JFK,320,CA,3/21/2012,5/27/2048
1758,1375,"DIETRICH-MAYERT, Friedrich",BOS,220,CA,3/23/2012,9/4/2043
1759,3125,"HEATHCOTE, Sheryl",MCO,220,CA,3/30/2012,6/29/2028
1760,3316,"EMMERICH, Electa",JFK,320,CA,4/15/2012,5/18/2032
1761,1993,"DONNELLY, Elizabeth",BOS,320,CA,4/24/2012,7/23/2051
1762,2538,"KILBACK, Kristie",BOS,220,CA,5/4/2012,1/9/2052
1763,1373,"KUHLMAN, Eduardo",MCO,320,FO,5/18/2012,5/4/2061
1764,1833,"SCHULIST, Hailee",JFK,320,FO,7/8/2012,2/10/2061
1765,1876,"STROMAN, Carrie",BOS,320,FO,7/25/2012,3/29/2062
1766,2331,"TROMP, Carmine",JFK,320,FO,7/31/2012,7/5/2036
1767,2587,"KOELPIN, Yolanda",BOS,320,FO,8/12/2012,9/10/2052
1768,1491,"KERTZMANN, Dion",BOS,320,CA,8/22/2012,1/18/2057
1769,3244,"MANN, Archibald",JFK,320,FO,8/31/2012,9/26/2044
1770,3225,"JERDE, Clyde",JFK,320,FO,9/1/2012,6/17/2057
1771,3788,"NIKOLAUS, Samantha",JFK,320,FO,9/2/2012,10/5/2051
1772,2989,"KUNZE, Sandy",JFK,220,FO,9/2/2012,7/24/2026
1773,1454,"WARD, Reagan",JFK,320,CA,9/10/2012,11/2/2033
1774,2746,"LABADIE, Ricardo",BOS,220,FO,9/11/2012,2/4/2040
1775,3890,"REILLY, Brendan",MCO,320,CA,9/18/2012,2/28/2032
1776,3407,"SCHULTZ, Claude",JFK,320,CA,9/19/2012,12/2/2027
1777,1742,"NOLAN, Bernie",JFK,320,FO,9/21/2012,11/26/2060
1778,2908,"BEER, Geneva",JFK,320,FO,10/13/2012,1/5/2052
1779,1129,"WALSH, Juliet",JFK,220,CA,10/14/2012,10/8/2045
1780,3184,"HALVORSON, Petra",BOS,320,FO,10/21/2012,11/16/2043
1781,2321,"GOODWIN, Geraldine",JFK,320,CA,10/21/2012,8/3/2041
1782,1717,"SHANAHAN, Cameron",JFK,320,CA,10/21/2012,10/11/2038
1783,1447,"CHRISTIANSEN, Josefina",MCO,320,FO,10/26/2012,10/19/2031
1784,1927,"CRIST, Kent",MCO,320,FO,10/27/2012,7/26/2039
1785,3128,"SIPES, Royce",JFK,320,FO,10/28/2012,3/25/2053
1786,2015,"LIND, Karen",JFK,220,FO,10/29/2012,6/9/2048
1787,1489,"KAUTZER, Kelly",JFK,320,CA,10/29/2012,7/25/2042
1788,2067,"DANIEL, Katherine",MCO,220,CA,11/1/2012,9/6/2052
1789,3071,"SCHOEN, Ervin",JFK,320,FO,11/1/2012,4/28/2042
1790,2198,"DONNELLY, Lindsey",JFK,320,CA,11/2/2012,12/2/2057
1791,1571,"FEEST, Reymundo",JFK,320,FO,11/2/2012,11/12/2039
1792,3901,"BRAKUS, Agnes",JFK,220,FO,11/3/2012,8/15/2038
1793,2136,"QUIGLEY, Emil",MCO,320,FO,11/4/2012,4/19/2032
1794,2215,"AUER, Sheri",JFK,220,FO,11/6/2012,10/20/2062
1795,3051,"WUNSCH, Kelley",JFK,320,CA,11/7/2012,10/21/2029
1796,3982,"WITTING, Teresa",JFK,320,FO,11/11/2012,3/9/2040
1797,1019,"HOPPE, Alvena",JFK,320,FO,11/11/2012,11/10/2049
1798,3058,"GOLDNER-LANG, Beulah",JFK,320,FO,11/13/2012,11/28/2041
1799,1263,"TORP, Louis",BOS,220,FO,11/16/2012,2/28/2051
1800,1915,"BARTOLETTI, Dolores",MCO,320,CA,11/17/2012,11/2/2048
1801,3980,"MANTE, Latoya",BOS,320,FO,11/18/2012,11/11/2053
1802,2793,"HEATHCOTE, Jose",MCO,220,FO,11/20/2012,1/3/2056
1803,2377,"TILLMAN, Gina",JFK,220,FO,11/21/2012,11/13/2051
1804,3555,"HOWE, Weston",BOS,320,FO,11/22/2012,12/29/2053
1805,2854,"ERDMAN, Ewald",JFK,320,FO,11/22/2012,7/18/2039
1806,2704,"SCHULIST, Jane",BOS,320,FO,11/26/2012,4/26/2042
1807,3665,"MOEN, Annie",BOS,320,FO,11/27/2012,1/9/2053
1808,1616,"ROSENBAUM, Charlene",JFK,320,CA,11/30/2012,6/2/2036
1809,3383,"HALVORSON, Jamil",JFK,320,FO,12/1/2012,3/26/2033
1810,1066,"RUNTE, Elmer",JFK,220,FO,12/4/2012,5/17/2057
1811,1339,"KUNZE, Ivan",MCO,320,FO,12/5/2012,11/24/2038
1812,1278,"COLLIER, Delmer",JFK,320,FO,12/6/2012,4/30/2033
1813,1563,"JAKUBOWSKI, Jeannie",JFK,320,FO,12/7/2012,9/26/2050
1814,2546,"KUNZE, Mekhi",JFK,320,FO,12/8/2012,9/27/2047
1815,1333,"TROMP, Alberta",MCO,320,FO,12/14/2012,6/8/2060
1816,3044,"ANKUNDING, Rahul",BOS,220,FO,12/17/2012,5/21/2028
1817,1848,"BOYER, Andrew",JFK,320,FO,12/18/2012,9/8/2043
1818,3871,"ANKUNDING, Candace",BOS,320,FO,12/18/2012,4/10/2050
1819,2899,"WARD, Robb",JFK,320,FO,12/20/2012,8/17/2036
1820,2829,"WATSICA-BECHTELAR, May",MCO,220,FO,12/23/2012,8/29/2038
1821,3623,"HUEL, Cordie",JFK,320,FO,12/24/2012,3/21/2046
1822,2960,"JAST, Elisha",JFK,320,FO,12/27/2012,11/6/2041
1823,3902,"HOEGER, Rose",JFK,220,FO,12/27/2012,7/31/2053
1824,2550,"WITTING, Cassandra",JFK,320,FO,12/28/2012,3/6/2043
1825,2115,"DUBUQUE, Conrad",BOS,320,FO,12/29/2012,5/2/2040
1826,1051,"TROMP, Elaine",JFK,320,FO,12/30/2012,8/23/2030
1827,3740,"MCDERMOTT, Ayana",JFK,320,FO,12/31/2012,4/11/2038
1828,1021,"BOGAN, Brooks",JFK,320,FO,1/1/2013,8/6/2035
1829,1411,"CARROLL, Hector",JFK,220,FO,1/2/2013,6/7/2044
1830,2896,"HALEY, Calvin",BOS,320,FO,1/4/2013,1/10/2045
1831,1154,"HARBER, Kristoffer",JFK,320,FO,1/7/2013,9/30/2034
1832,1853,"PADBERG, Rudy",JFK,320,FO,1/7/2013,5/29/2034
1833,3848,"LOWE, Rodney",JFK,220,FO,1/8/2013,10/4/2053
1834,2006,"EMMERICH, Russel",BOS,320,FO,1/8/2013,3/5/2026
1835,2374,"DOYLE, Melody",JFK,320,FO,1/13/2013,9/25/2045
1836,2987,"KING, Opal",JFK,220,FO,1/13/2013,11/30/2060
1837,1060,"YUNDT, Saige",JFK,320,FO,1/18/2013,3/30/2053
1838,1324,"CRUICKSHANK, Lolita",JFK,320,FO,1/18/2013,10/13/2034
1839,1551,"SKILES-KOHLER, Johan",JFK,320,FO,1/20/2013,4/2/2034
1840,2014,"HANE, Destany",JFK,320,FO,1/31/2013,12/10/2034
1841,3851,"WISOZK, Archie",BOS,320,FO,1/31/2013,9/17/2032
1842,1812,"SHIELDS, Kiarra",BOS,320,FO,1/31/2013,4/28/2042
1843,2421,"VON, Ivan",MCO,320,FO,2/1/2013,8/14/2050
1844,1285,"MACEJKOVIC, Dewey",MCO,220,FO,2/1/2013,2/17/2059
1845,1732,"JACOBSON, Nora",BOS,220,CA,2/2/2013,3/22/2041
1846,3110,"HALVORSON, Lelah",BOS,320,FO,2/4/2013,9/5/2028
1847,2844,"COLLIER, Alexander",BOS,220,FO,2/6/2013,12/12/2044
1848,1444,"KOELPIN, Randy",BOS,220,FO,2/7/2013,8/28/2050
1849,3063,"BERNHARD, Twila",BOS,320,FO,2/7/2013,9/28/2038
1850,2516,"HANE, Raquel",MCO,320,FO,2/8/2013,7/12/2035
1851,3803,"SKILES, Brandi",MCO,220,FO,2/11/2013,7/26/2063
1852,2458,"MONAHAN, Verna",JFK,320,FO,2/16/2013,7/5/2036
1853,2906,"VON, Roma",JFK,320,FO,2/17/2013,12/5/2045
1854,3724,"SCHMITT, Yolanda",MCO,220,FO,2/17/2013,3/3/2055
1855,2148,"BERNHARD, Sophia",JFK,320,FO,2/24/2013,2/19/2050
1856,3342,"TILLMAN, Geraldine",BOS,320,FO,2/26/2013,4/19/2045
1857,3967,"KSHLERIN, Tressa",JFK,320,FO,2/26/2013,7/14/2049
1858,2384,"MCCLURE, Nikita",JFK,320,FO,2/27/2013,1/1/2053
1859,3612,"NIKOLAUS, Verna",BOS,220,FO,3/3/2013,5/22/2032
1860,2188,"KUNDE, Idell",MCO,320,FO,3/4/2013,10/22/2033
1861,3418,"WAELCHI, Phil",BOS,220,FO,3/5/2013,2/8/2040
1862,3012,"BATZ, Domingo",JFK,320,FO,3/8/2013,8/22/2056
1863,2962,"CONROY, Linnea",BOS,220,FO,3/11/2013,1/17/2063
1864,2231,"RUNOLFSSON, Tricia",JFK,320,FO,3/15/2013,11/18/2028
1865,2078,"LIND, Ramona",JFK,220,FO,3/15/2013,11/2/2047
1866,3015,"STANTON, Fermin",BOS,220,FO,3/15/2013,4/8/2041
1867,2797,"HESSEL, Abel",BOS,320,FO,3/24/2013,5/9/2030
1868,1958,"KERTZMANN, Mandy",JFK,320,FO,3/25/2013,5/25/2036
1869,2122,"SCHUPPE, Gina",JFK,220,FO,3/29/2013,3/20/2059
1870,3023,"HERMAN, Sally",BOS,320,FO,3/30/2013,11/5/2053
1871,3908,"KRAJCIK, Darrin",JFK,320,FO,3/30/2013,1/1/2037
1872,2017,"CASSIN, Carolyn",JFK,320,FO,3/31/2013,3/4/2050
1873,1321,"REICHERT-RUSSEL, Philip",JFK,320,FO,4/2/2013,7/6/2037
1874,2219,"SKILES, Jeanette",JFK,320,FO,4/4/2013,6/20/2042
1875,2182,"BLICK, Sibyl",JFK,220,FO,4/4/2013,8/7/2035
1876,3395,"BROWN, Mertie",BOS,220,CA,4/7/2013,8/17/2065
1877,2365,"BOEHM, Carlo",BOS,320,FO,4/12/2013,3/10/2045
1878,3350,"DAUGHERTY, Florence",JFK,320,FO,4/16/2013,2/11/2049
1879,3036,"TURCOTTE, Alia",JFK,320,FO,4/17/2013,12/15/2034
1880,3669,"NIKOLAUS, Darin",JFK,220,FO,4/18/2013,9/29/2062
1881,3211,"HAGENES, Garrison",JFK,320,FO,4/18/2013,9/7/2042
1882,2578,"KUHIC-BERGSTROM, Cornell",JFK,320,FO,4/18/2013,12/21/2038
1883,3813,"EFFERTZ, Ayana",JFK,320,FO,4/19/2013,9/23/2028
1884,1699,"JOHNSTON, Charlie",MCO,320,FO,4/21/2013,3/29/2032
1885,1522,"SMITH, Andres",BOS,320,FO,4/24/2013,8/16/2039
1886,1862,"SAWAYN, Lambert",JFK,320,FO,4/25/2013,5/28/2035
1887,2555,"KOELPIN, Amie",JFK,220,FO,4/26/2013,11/30/2051
1888,2894,"KERTZMANN, Mamie",JFK,320,FO,4/28/2013,12/16/2031
1889,3900,"STARK, Kari",BOS,320,CA,5/1/2013,7/31/2058
1890,1131,"SMITHAM, Essie",JFK,320,FO,5/3/2013,8/3/2029
1891,3413,"TROMP, Gerald",JFK,220,FO,5/5/2013,4/12/2040
1892,2615,"KEELING, Stephania",JFK,220,FO,5/12/2013,2/26/2056
1893,1859,"BOTSFORD, Arden",JFK,320,FO,5/13/2013,5/26/2061
1894,1729,"HEATHCOTE, Modesta",MCO,320,FO,5/14/2013,12/6/2042
1895,3956,"DONNELLY, Ole",JFK,220,FO,5/14/2013,2/12/2060
1896,3700,"MARVIN, Octavia",JFK,220,FO,5/24/2013,7/16/2059
1897,2605,"NOLAN, Rosie",BOS,320,FO,5/27/2013,3/11/2056
1898,1590,"ROHAN, Shanel",JFK,320,FO,5/30/2013,9/26/2039
1899,2621,"WAELCHI, Ernest",JFK,320,CA,6/4/2013,12/6/2046
1900,3752,"DOYLE, Tanner",JFK,320,CA,6/9/2013,11/27/2047
1901,1303,"SIPES, Lucille",BOS,320,FO,6/10/2013,12/24/2031
1902,1863,"SMITHAM, Katie",BOS,320,FO,6/13/2013,8/11/2061
1903,2454,"VEUM-SIMONIS, Xzavier",JFK,320,FO,6/17/2013,2/10/2042
1904,1581,"KLING, Sadye",JFK,320,FO,6/17/2013,5/9/2040
1905,3886,"KAUTZER, Brenden",JFK,320,FO,6/17/2013,4/15/2028
1906,1067,"CARTER, Darlene",JFK,320,FO,6/18/2013,5/26/2053
1907,2884,"HERMAN, Barbara",JFK,320,FO,6/18/2013,2/23/2034
1908,3099,"HERZOG, Mable",JFK,220,FO,6/18/2013,5/23/2059
1909,2947,"ALTENWERTH, Lena",JFK,220,FO,6/20/2013,6/4/2038
1910,2379,"BRADTKE, Toni",JFK,320,FO,6/20/2013,8/3/2040
1911,3989,"BOGAN, Marquise",BOS,320,FO,6/27/2013,12/4/2043
1912,1508,"LUETTGEN, Karine",BOS,320,FO,6/30/2013,3/17/2030
1913,3477,"ERDMAN, Kristian",BOS,320,FO,7/1/2013,3/28/2029
1914,1050,"FRITSCH, Adela",JFK,320,FO,7/3/2013,10/21/2034
1915,2130,"THOMPSON-FLATLEY, Amina",MCO,220,FO,7/3/2013,1/2/2042
1916,3976,"BASHIRIAN, Muriel",BOS,320,FO,7/10/2013,8/18/2032
1917,3714,"GERLACH, Demond",JFK,220,FO,7/15/2013,5/6/2027
1918,2187,"HUELS, Adam",JFK,320,FO,7/16/2013,7/29/2028
1919,2867,"MCCLURE, Myriam",JFK,220,FO,7/19/2013,7/17/2062
1920,2157,"SMITH, Paul",JFK,220,FO,7/27/2013,7/7/2048
1921,3610,"SCHMITT, Leigh",JFK,320,FO,7/28/2013,3/23/2049
1922,2300,"LARSON, Tom",MCO,320,FO,7/31/2013,9/15/2038
1923,3798,"LEGROS, Kristian",MCO,320,FO,8/1/2013,12/26/2033
1924,2529,"WINDLER, Pete",MCO,320,FO,8/2/2013,4/11/2063
1925,1367,"TOWNE, Rochelle",JFK,320,FO,8/4/2013,3/31/2047
1926,2498,"DOYLE, Donavon",BOS,320,FO,8/6/2013,3/23/2034
1927,3588,"HAMMES, Christie",JFK,320,FO,8/6/2013,5/4/2057
1928,2591,"REILLY, Patsy",JFK,320,FO,8/7/2013,1/28/2032
1929,2986,"LINDGREN, Horace",BOS,320,FO,8/10/2013,1/31/2057
1930,3256,"HERMANN, Roberta",JFK,220,FO,8/10/2013,9/16/2039
1931,2094,"MAGGIO, Brooke",BOS,320,FO,8/11/2013,12/6/2039
1932,1895,"KEMMER, Trystan",BOS,220,FO,8/12/2013,12/3/2046
1933,3140,"CARTER, Jermaine",JFK,320,FO,8/14/2013,9/26/2041
1934,2864,"MAGGIO, Seamus",MCO,320,FO,8/15/2013,3/11/2048
1935,3750,"HOEGER, Damon",JFK,220,FO,8/15/2013,2/2/2032
1936,1164,"WARD, Kattie",JFK,320,FO,8/17/2013,5/2/2031
1937,1490,"TROMP, Lynette",JFK,320,FO,8/18/2013,2/3/2035
1938,3595,"WIEGAND, Tomas",BOS,220,FO,8/19/2013,7/18/2035
1939,3454,"HUDSON, Richard",BOS,220,FO,8/19/2013,1/25/2042
1940,2234,"KIHN, Vivian",BOS,220,FO,8/23/2013,8/31/2046
1941,3382,"PADBERG-REILLY, Bob",JFK,320,FO,8/25/2013,9/20/2050
1942,2934,"GLEASON, Brendan",BOS,320,FO,8/28/2013,8/25/2034
1943,3723,"ABERNATHY-KLOCKO, Amy",JFK,220,FO,9/2/2013,1/12/2043
1944,1441,"BARTELL, Jeanne",JFK,320,FO,9/2/2013,7/11/2049
1945,1394,"SMITH, Cullen",JFK,320,FO,9/3/2013,7/15/2053
1946,3921,"BARROWS, Dixie",JFK,320,FO,9/4/2013,11/30/2061
1947,1578,"SCHMITT, Keely",JFK,320,FO,9/4/2013,9/22/2039
1948,3219,"ALTENWERTH, Everette",BOS,320,FO,9/6/2013,9/21/2057
1949,2831,"WELCH, Aleen",JFK,320,FO,9/10/2013,9/14/2048
1950,1290,"KUHIC, Hailie",JFK,220,FO,9/10/2013,5/23/2038
1951,3339,"BARROWS, Jana",BOS,320,FO,9/12/2013,9/11/2053
1952,3804,"ZIEMANN, Luke",BOS,320,FO,9/13/2013,4/10/2063
1953,3964,"MERTZ, Rodrigo",BOS,320,FO,9/13/2013,2/21/2031
1954,2495,"KOCH, Amely",BOS,320,FO,9/14/2013,7/10/2029
1955,3782,"LOCKMAN, Dorothea",MCO,320,FO,9/15/2013,1/29/2052
1956,3391,"BERGE, Moriah",BOS,220,FO,9/18/2013,5/30/2056
1957,2836,"MCGLYNN, Charlie",BOS,320,FO,9/19/2013,10/26/2040
1958,2368,"BERNIER, Manuel",JFK,320,FO,9/24/2013,5/15/2033
1959,1935,"KOSS, Malcolm",JFK,320,FO,9/27/2013,2/11/2043
1960,1840,"YOST, Perry",BOS,220,FO,9/27/2013,8/3/2044
1961,3399,"JAKUBOWSKI, Rufus",JFK,320,FO,9/28/2013,7/2/2062
1962,3421,"FRIESEN, Kristian",BOS,320,FO,10/2/2013,1/3/2043
1963,3599,"PURDY, Ebony",JFK,320,FO,10/2/2013,2/13/2034
1964,2951,"BORER, Lila",BOS,320,FO,10/3/2013,2/20/2038
1965,1432,"JAKUBOWSKI-ORTIZ, Gloria",JFK,320,FO,10/9/2013,2/11/2041
1966,1181,"VEUM, Scott",BOS,220,FO,10/11/2013,11/23/2050
1967,2834,"BOSCO, Zoila",BOS,220,FO,10/11/2013,6/1/2045
1968,3017,"SCHUSTER, Candace",MCO,320,FO,10/13/2013,7/2/2057
1969,2933,"DACH, Jonathan",JFK,220,FO,10/13/2013,4/1/2039
1970,1865,"GOLDNER, Hazel",JFK,320,FO,10/15/2013,12/5/2062
1971,2327,"BLICK, Jovanny",JFK,320,FO,10/16/2013,2/25/2050
1972,1279,"VONRUEDEN, Preston",MCO,320,FO,10/16/2013,12/18/2033
1973,1534,"FRANEY, Lamont",JFK,320,CA,10/18/2013,10/17/2037
1974,2524,"PRICE, Melissa",BOS,320,FO,10/20/2013,10/20/2046
1975,2291,"PAUCEK, Dewayne",MCO,320,FO,10/23/2013,8/25/2063
1976,3835,"CRONIN, Dawn",MCO,320,FO,10/24/2013,11/24/2033
1977,2650,"LEANNON, Nathaniel",MCO,320,FO,10/29/2013,11/23/2036
1978,3066,"PROSACCO, Olga",BOS,320,FO,10/29/2013,10/23/2031
1979,3045,"AUFDERHAR, Lulu",BOS,320,FO,10/30/2013,11/17/2030
1980,3686,"SPORER, Valerie",JFK,320,FO,11/1/2013,3/31/2063
1981,1921,"CARROLL, Susie",MCO,320,FO,11/2/2013,10/21/2043
1982,3894,"REINGER, Jovany",BOS,320,FO,11/3/2013,10/22/2027
1983,2582,"STRACKE, Adrian",JFK,320,FO,11/4/2013,11/9/2039
1984,2918,"ANDERSON, Doug",BOS,320,FO,11/8/2013,1/31/2058
1985,1114,"KIHN, John",BOS,320,CA,11/8/2013,10/9/2058
1986,3065,"SENGER, Devonte",JFK,320,FO,11/9/2013,8/18/2050
1987,3313,"HOMENICK, Sharon",JFK,320,CA,11/10/2013,9/5/2048
1988,1880,"CREMIN, Angela",JFK,320,FO,11/11/2013,6/21/2048
1989,3292,"HAYES, Paulette",BOS,320,FO,11/11/2013,1/9/2036
1990,3298,"WATERS, Nash",BOS,320,CA,11/12/2013,9/4/2041
1991,2008,"GLEICHNER, Andre",JFK,320,FO,11/12/2013,6/2/2030
1992,3955,"BASHIRIAN, Lynda",JFK,320,FO,11/13/2013,5/20/2062
1993,3208,"FRANEY, Loyce",BOS,320,FO,11/14/2013,7/10/2030
1994,1260,"FRAMI, Manuela",JFK,220,FO,11/15/2013,11/17/2057
1995,1686,"PFANNERSTILL, Curtis",BOS,320,FO,11/15/2013,2/29/2036
1996,1641,"GRANT, Nelle",JFK,320,FO,11/16/2013,12/4/2038
1997,1513,"TURNER, Name",BOS,220,FO,11/16/2013,4/11/2046
1998,2486,"AUER, Sherry",BOS,320,FO,11/17/2013,1/30/2047
1999,3519,"ZULAUF, Raul",JFK,320,FO,11/18/2013,11/25/2027
2000,2192,"JACOBS, Sibyl",JFK,220,FO,11/19/2013,1/10/2034
2001,1959,"DICKI, Mabelle",JFK,320,FO,11/22/2013,4/10/2065
2002,3018,"VONRUEDEN, Daniel",BOS,320,FO,11/23/2013,12/11/2056
2003,1931,"BRUEN, Scott",JFK,320,FO,11/25/2013,6/4/2031
2004,2309,"HOEGER, Floyd",JFK,320,FO,11/26/2013,7/13/2059
2005,2033,"WISOZK, Blake",BOS,320,FO,11/26/2013,9/28/2055
2006,1012,"WISOZK, Nikko",MCO,320,FO,11/27/2013,3/25/2053
2007,1043,"BEDNAR, Benny",JFK,320,FO,11/27/2013,7/8/2032
2008,1088,"NIENOW, Lera",JFK,320,FO,11/28/2013,12/21/2054
2009,3910,"DUBUQUE, Aubrey",JFK,320,FO,11/28/2013,3/11/2033
2010,3837,"JOHNSTON, Graham",MCO,BOS,FO,11/30/2013,7/4/2001
2011,1775,"KERLUKE, Robin",JFK,220,FO,12/1/2013,11/25/2049
2012,2117,"MAGGIO, Israel",BOS,220,FO,12/1/2013,5/26/2032
2013,1708,"HALVORSON, Sage",BOS,320,FO,12/2/2013,6/8/2029
2014,3419,"STOKES, Adriana",JFK,320,FO,12/3/2013,8/12/2030
2015,3232,"FAY, Charlie",MCO,320,FO,12/3/2013,10/24/2054
2016,3038,"HAUCK, Ashly",BOS,320,FO,12/6/2013,6/10/2028
2017,2738,"STREICH, Louise",JFK,320,FO,12/6/2013,8/28/2060
2018,3416,"CARROLL, Dixie",JFK,320,FO,12/11/2013,6/13/2044
2019,3930,"WIZA, Theodore",JFK,320,CA,12/12/2013,3/18/2031
2020,2464,"MAYERT, Sara",JFK,220,FO,12/12/2013,8/28/2049
2021,3308,"AUER, Alicia",JFK,320,FO,12/13/2013,9/20/2033
2022,1952,"EMARD, Cory",JFK,320,FO,12/14/2013,8/28/2030
2023,3717,"NIENOW, Alisha",BOS,220,FO,12/15/2013,1/20/2045
2024,3996,"SIPES, Vilma",JFK,320,FO,12/16/2013,10/24/2035
2025,1245,"ANDERSON-O'KON, Dimitri",JFK,320,FO,12/16/2013,9/17/2041
2026,3617,"LANG, Stacey",JFK,320,CA,12/16/2013,6/5/2049
2027,1748,"BOGAN, Georgianna",JFK,320,FO,12/19/2013,4/30/2036
2028,3147,"FRANECKI, Eldred",JFK,220,FO,12/21/2013,4/23/2044
2029,1478,"HESSEL, Gabriel",BOS,320,FO,12/21/2013,11/29/2039
2030,1465,"BAUCH, Rachael",BOS,320,CA,12/22/2013,9/4/2044
2031,1366,"ZIEMANN, Simon",JFK,320,FO,12/22/2013,5/26/2055
2032,3549,"KEELING, Rollin",JFK,320,FO,12/24/2013,4/13/2041
2033,2921,"MCCULLOUGH, Jerome",JFK,320,FO,12/27/2013,2/1/2046
2034,2709,"ZIEME, Jade",JFK,320,FO,12/30/2013,7/26/2058
